###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
59643.368236 -20.793  0.750   -18   13 o  0   1.30 170.42082  20.17479  6320.90  6118.36 2.87 2.79 -49.9 -0.455 19.39 21.02 01a59643o0351o
59643.401736 -21.391  1.119   -10   11 o  0   1.20 170.42082  20.17479  6303.82  6071.30 2.70 2.61 -60.7 -0.473 19.51 21.19 01a59643o0422o
59643.406993 -22.302  3.250    -4   14 o  0   0.83 170.42082  20.17479  6362.73  6146.25 2.81 2.73 -73.3 -0.458 19.47 21.21 01a59643o0433o
59643.411092 -21.616  1.739    -8   14 o  0   1.30 170.42082  20.17479  6380.53  6029.13 2.79 2.70 -67.5 -0.462 19.47 21.22 01a59643o0442o
59644.365305  21.383  1.576    10   16 o  0   0.85 170.42082  20.17479  6321.95  6117.03 2.73 2.61 -54.7 -0.473 19.36 20.80 01a59644o0342o
59644.397810  21.483  1.500     9   14 o  0   1.39 170.42082  20.17479  6305.22  6072.97 3.09 2.78  38.9 -0.412 19.35 20.94 01a59644o0411o
59644.402444  20.406  0.675    25   17 o  0   0.90 170.42082  20.17479  6363.81  6146.47 2.93 2.88 -31.5 -0.453 19.31 20.97 01a59644o0421o
59644.406116 -20.296  0.516   -28   14 o  0   1.13 170.42082  20.17479  6381.14  6029.25 2.80 2.72 -68.9 -0.463 19.40 21.00 01a59644o0429o
59644.483385  20.101  0.663    33   22 c  0   1.01 170.42082  20.17479  8317.04  7989.07 2.53 2.29 -77.3 -0.470 18.90 21.71 02a59644o0464c
59644.486383  19.868  0.529    41   22 c  0   0.85 170.42082  20.17479  8297.85  7949.96 2.50 2.24 -87.1 -0.461 18.95 21.71 02a59644o0470c
59644.491796  21.702  3.000     8   23 c  0   1.01 170.42082  20.17479  8355.72  8027.86 2.50 2.25 -75.5 -0.478 18.95 21.72 02a59644o0481c
59644.501980  20.645  1.034    20   21 c  0   1.58 170.42082  20.17479  8374.69  7912.46 2.49 2.25 -70.8 -0.476 18.96 21.67 02a59644o0502c
59645.403738  19.284  0.496    70   35 c  0   0.78 170.42082  20.17479  2267.14  2579.53 2.29 2.17  53.3 -0.439 18.16 20.63 02a59645o0380c
59645.406759 -18.627  0.459  -129   59 c  0   0.86 170.42082  20.17479  2286.08  2617.22 2.32 2.18  55.3 -0.440 17.52 20.01 02a59645o0386c
59645.412496  19.747  0.615    46   28 c  0   0.92 170.42082  20.17479  2230.63  2539.35 2.33 2.15  57.6 -0.436 18.40 20.90 02a59645o0397c
59646.403634 -22.149  2.952    -5   15 c  0   1.53 170.42082  20.17479  2265.88  2578.73 2.26 2.20  13.4 -0.434 19.07 21.51 02a59646o0382c
59646.406685 -20.324  0.740   -27   20 c  0   0.90 170.42082  20.17479  2282.98  2620.00 2.27 2.16  31.7 -0.439 18.99 21.47 02a59646o0388c
59646.409625 -21.563  1.788    -9   15 c  0   2.07 170.42082  20.17479  2225.36  2540.62 2.26 2.17  39.4 -0.441 18.99 21.49 02a59646o0394c
59646.424231 -21.399  1.659   -10   17 c  0   1.28 170.42082  20.17479  2215.26  2655.33 2.31 2.22  37.7 -0.436 19.08 21.51 02a59646o0423c
59646.541569  20.372  1.028    26   26 o  0   1.04 170.42082  20.17479  4234.01  4481.47 3.16 3.04 -44.4 -0.435 18.66 20.27 01a59646o0581o
59646.550871 -22.274  4.562    -4   20 o  0   1.41 170.42082  20.17479  4255.84  4520.75 2.88 2.73 -54.3 -0.469 18.90 20.34 01a59646o0601o
59646.556441 -19.776  0.631   -45   28 o  0   1.29 170.42082  20.17479  4197.27  4444.96 2.89 2.71 -50.9 -0.463 18.57 20.02 01a59646o0613o
59646.564216 -20.824  1.311   -17   22 o  0   0.98 170.42082  20.17479  4181.71  4562.59 2.74 2.61 -48.4 -0.479 18.87 20.22 01a59646o0629o
59647.359487  20.297  0.604    28   17 o  0   1.15 170.42082  20.17479  6322.10  6117.42 2.82 2.59 -53.2 -0.482 19.21 20.49 01a59647o0270o
59647.362685 -22.012  2.562    -6   15 o  0   1.39 170.42082  20.17479  6302.63  6078.99 2.81 2.61 -52.9 -0.477 19.22 20.53 01a59647o0277o
59647.365423  25.616 75.000     0   15 o  0   1.57 170.42082  20.17479  6362.06  6155.19 3.05 2.82 -52.9 -0.452 19.11 20.49 01a59647o0283o
59647.370972 -20.427  0.748   -24   18 o  0   1.27 170.42082  20.17479  6380.98  6036.94 2.81 2.60 -53.0 -0.474 19.06 20.28 01a59647o0295o
59648.328617  20.036  0.472    35   17 o  0   0.77 170.42082  20.17479  2252.46  2575.66 2.52 2.20  40.2 -0.421 19.19 20.22 02a59648o0213o
59648.331829 -22.277  3.098    -4   14 o  0   1.15 170.42082  20.17479  2279.10  2615.94 2.04 2.01 -77.3 -0.446 19.34 20.26 02a59648o0220o
59648.335051  21.327  1.278    11   14 o  0   1.45 170.42082  20.17479  2220.04  2538.12 2.07 2.02  75.1 -0.447 19.35 20.29 02a59648o0227o
59648.342865  21.423  1.517    10   15 o  0   1.23 170.42082  20.17479  2199.56  2654.99 2.08 2.05  67.9 -0.453 19.35 20.27 02a59648o0244o
59649.389469 -21.397  1.366   -10   14 o  0   1.21 170.42082  20.17479  2263.64  2577.61 2.10 1.95 -62.0 -0.452 19.42 20.39 02a59649o0312o
59649.392277 -19.999  0.376   -36   14 o  0   1.30 170.42082  20.17479  2282.15  2618.35 2.10 2.00 -64.1 -0.456 19.44 20.39 02a59649o0318o
59649.395963 -21.790  1.921    -7   13 o  0   1.30 170.42082  20.17479  2224.02  2538.08 2.10 2.01 -69.5 -0.454 19.43 20.40 02a59649o0326o
59649.405996  25.523 59.500     0   13 o  0   1.37 170.42082  20.17479  2210.61  2654.94 2.12 2.02 -70.6 -0.458 19.41 20.44 02a59649o0347o
59650.383424 -19.924  0.453   -39   18 o  0   1.11 170.42082  20.17479  2467.05  6386.74 2.72 2.52 -49.1 -0.491 19.18 20.30 01a59650o0360o
59650.385247  21.796  2.366     7   16 o  0   1.61 170.42082  20.17479  2447.57  6347.29 2.74 2.55 -48.0 -0.484 19.16 20.31 01a59650o0364o
59650.394410 -21.842  2.605    -7   17 o  0   1.26 170.42082  20.17479  2506.51  6421.87 2.79 2.60 -44.7 -0.477 19.15 20.36 01a59650o0384o
59650.416830  21.625  1.796     8   15 o  0   1.43 170.42082  20.17479  2524.09  6298.61 2.69 2.54 -47.7 -0.484 19.23 20.41 01a59650o0431o
59651.366320 -19.843  0.597   -42   25 o  0   1.28 170.42082  20.17479  2466.20  6381.48 2.78 2.46 -52.4 -0.503 18.87 19.86 01a59651o0323o
59651.368144 -20.668  1.310   -20   26 o  0   1.33 170.42082  20.17479  2446.37  6342.70 2.87 2.58 -54.8 -0.490 18.89 19.92 01a59651o0327o
59651.395653  21.281  1.983    11   22 o  0   1.44 170.42082  20.17479  2508.61  6413.99 2.96 2.71 -47.3 -0.463 18.93 19.96 01a59651o0380o
59651.410911  20.804  1.258    17   22 o  0   1.23 170.42082  20.17479  2525.98  6296.61 2.81 2.65 -43.9 -0.478 19.00 19.99 01a59651o0413o
59658.445416 -22.868  6.714    -3   17 o  0   2.01 170.42082  20.17479  4392.92  6223.22 2.67 1.87  36.1 -0.411 18.81 19.30 02a59658o0511o
59658.448614 -20.248  0.778   -29   22 o  0   0.84 170.42082  20.17479  4373.96  6184.33 2.54 1.84  38.0 -0.405 18.89 19.30 02a59658o0518o
59658.455569 -20.166  0.650   -31   20 o  0   1.16 170.42082  20.17479  4432.19  6262.41 2.62 1.86  37.0 -0.391 18.89 19.29 02a59658o0532o
59658.466093 -19.847  0.567   -42   24 o  0   0.82 170.42082  20.17479  4452.98  6149.47 2.68 1.88  37.8 -0.400 18.81 19.28 02a59658o0555o
59659.418034 -20.571  1.095   -22   24 o  0   1.16 170.42082  20.17479  9314.17  8705.92 3.06 2.96 -87.3 -0.421 18.96 20.02 01a59659o0451o
59659.425078 -21.800  3.742    -7   26 o  0   0.90 170.42082  20.17479  9336.03  8744.12 3.23 3.09 -86.3 -0.405 18.94 20.00 01a59659o0465o
59659.428268 -20.596  1.076   -21   23 o  0   1.28 170.42082  20.17479  9276.99  8667.85 3.03 2.91  86.0 -0.423 18.98 19.99 01a59659o0472o
59659.438344  20.750  1.295    18   24 o  0   1.15 170.42082  20.17479  9263.16  8786.20 3.08 2.97 -89.2 -0.415 18.95 19.98 01a59659o0494o
59660.430036  21.860  3.143     6   21 o  0   0.84 170.42082  20.17479  9318.14  8706.56 2.93 2.79  84.6 -0.433 19.18 20.22 01a59660o0430o
59660.435588  21.733  2.750     7   20 o  0   1.02 170.42082  20.17479  9340.27  8744.40 3.06 2.96 -81.8 -0.417 19.07 20.19 01a59660o0442o
59660.438393  21.159  1.754    12   22 o  0   0.98 170.42082  20.17479  9279.24  8668.47 2.98 2.88  86.3 -0.428 19.05 20.12 01a59660o0448o
59660.472983  19.981  0.569    37   21 o  0   1.32 170.42082  20.17479  9271.61  8789.74 2.98 2.87 -86.0 -0.434 19.01 20.10 01a59660o0521o
59660.482569  20.720  0.716    19   13 o  0   1.38 170.42082  20.17479  4393.14  6224.57 2.50 1.95  36.1 -0.407 19.24 20.02 02a59660o0541o
59660.486234 -21.633  2.167    -8   18 o  0   0.92 170.42082  20.17479  4373.97  6185.51 2.51 1.95  39.7 -0.411 19.23 20.00 02a59660o0549o
59660.500486 -22.057  3.364    -6   18 o  0   0.91 170.42082  20.17479  4430.30  6262.72 2.55 1.96  37.4 -0.400 19.21 19.95 02a59660o0580o
59660.514897  20.820  0.986    17   17 o  0   1.20 170.42082  20.17479  4448.87  6146.88 2.54 1.92  39.3 -0.410 19.18 19.89 02a59660o0611o
59661.425986  21.901  1.786     6   11 o  0   1.64 170.42082  20.17479  4397.14  6224.28 2.47 1.83  36.9 -0.415 19.48 20.66 02a59661o0463o
59661.429186  20.136  0.390    32   12 o  0   1.01 170.42082  20.17479  4377.12  6184.58 2.52 1.80  36.6 -0.425 19.50 20.60 02a59661o0470o
59661.435234  21.116  2.365    13   31 o  0   1.49 170.42082  20.17479  4433.66  6260.87 2.56 1.90  36.1 -0.429 18.47 19.40 02a59661o0482o
59661.445404 -20.300  0.454   -28   12 o  0   1.29 170.42082  20.17479  4453.54  6147.17 2.51 1.80  34.4 -0.426 19.43 20.44 02a59661o0504o
59662.430527 -19.723  2.031   -47   95 c  0   1.27 170.42082  20.17479  4393.59  6221.43 2.71 2.29  38.0 -0.402 17.15 19.14 02a59662o0213c
59662.433386  18.858  0.854   104   89 c  0   1.45 170.42082  20.17479  4374.50  6183.14 2.73 2.32  35.9 -0.404 17.42 19.42 02a59662o0219c
59662.436263 -19.457  1.060   -60   63 c  0   1.69 170.42082  20.17479  4432.10  6261.38 2.74 2.31  36.6 -0.403 17.66 19.65 02a59662o0225c
59662.439462 -19.967  1.919   -37   72 c  0   1.34 170.42082  20.17479  4451.47  6146.20 2.71 2.31  37.4 -0.405 17.49 19.41 02a59662o0232c
59664.412940 -19.952  0.392   -38   15 o  0   1.36 170.42082  20.17479 10193.24  2543.39 2.92 2.57 -61.1 -0.511 19.42 21.02 01a59664o0438o
59664.427642 -20.284  0.634   -28   18 o  0   0.83 170.42082  20.17479 10217.01  2582.22 2.92 2.58 -57.1 -0.515 19.39 20.97 01a59664o0470o
59664.428096 -19.695  0.345   -48   17 o  0   1.17 170.42082  20.17479   231.09  2771.82 2.88 2.56 -49.9 -0.557 19.45 20.99 01a59664o0471o
59664.431743 -19.672  0.304   -49   15 o  0   1.21 170.42082  20.17479 10158.57  2507.56 2.89 2.52 -61.5 -0.513 19.42 20.98 01a59664o0479o
59664.437221 -21.660  2.073    -8   16 o  0   1.02 170.42082  20.17479 10142.17  2625.63 2.92 2.60 -59.9 -0.499 19.37 20.98 01a59664o0491o
59664.439044 -21.167  1.338   -12   17 o  0   0.99 170.42082  20.17479   253.81  2811.08 2.88 2.55 -46.9 -0.554 19.40 20.97 01a59664o0495o
59664.445895 -24.128 19.500    -1   16 o  0   1.44 170.42082  20.17479   193.74  2733.37 2.98 2.64 -58.7 -0.540 19.41 20.91 01a59664o0510o
59664.449494  21.573  1.362     8   12 c  0   1.43 170.42082  20.17479  4446.12  6145.28 3.02 2.55  36.0 -0.382 19.48 21.67 02a59664o0269c
59664.449549 -20.526  0.791   -22   18 o  0   0.92 170.42082  20.17479   179.23  2850.70 2.96 2.62 -55.7 -0.546 19.35 20.88 01a59664o0518o
59664.458639  20.683  0.710    19   14 c  0   1.19 170.42082  20.17479  4367.45  6185.06 3.08 2.69  39.5 -0.379 19.46 21.67 02a59664o0289c
59664.462799  20.981  0.870    15   13 c  0   1.50 170.42082  20.17479  4423.99  6262.56 3.19 2.60  37.8 -0.367 19.47 21.65 02a59664o0298c
59664.475131  20.142  0.440    32   14 c  0   1.15 170.42082  20.17479  4442.86  6147.87 2.86 2.54  36.3 -0.390 19.45 21.60 02a59664o0323c
59665.358304  21.209  0.942    12   11 c  0   1.15 170.42082  20.17479  6201.25  4362.57 2.65 2.28  33.7 -0.398 19.58 21.62 02a59665o0313c
59665.360129 -22.063  2.025    -5   11 c  0   1.40 170.42082  20.17479  6221.81  4401.38 2.64 2.21  39.3 -0.401 19.61 21.62 02a59665o0317c
59665.393499  20.643  0.636    20   13 c  0   1.20 170.42082  20.17479  4432.69  6256.91 2.52 2.23  33.0 -0.407 19.62 21.61 02a59665o0389c
59665.401392 -23.410  8.083    -2   13 c  0   1.18 170.42082  20.17479  4452.50  6143.16 2.54 2.24  35.6 -0.403 19.61 21.61 02a59665o0406c
59666.408529  21.382  1.210    10   12 c  0   1.47 170.42082  20.17479   326.28  9867.64 2.34 1.98 -52.8 -0.496 19.63 21.70 02a59666o0424c
59666.411367  20.685  0.695    19   13 c  0   1.33 170.42082  20.17479   307.32  9828.91 2.35 1.93 -50.3 -0.488 19.67 21.69 02a59666o0430c
59666.417356 -21.384  1.309   -10   13 c  0   1.29 170.42082  20.17479   364.45  9907.43 2.36 2.03 -49.0 -0.498 19.64 21.70 02a59666o0443c
59666.424287  20.238  0.385    29   11 c  0   1.81 170.42082  20.17479 10326.72  9895.96 2.68 2.60 -10.9 -0.398 19.64 21.71 02a59666o0458c
59666.427063 -21.144  0.988   -13   12 c  0   1.21 170.42082  20.17479 10306.18  9856.11 2.66 2.59  15.9 -0.393 19.65 21.70 02a59666o0464c
59666.427520  22.019  2.404     6   14 c  0   1.13 170.42082  20.17479   385.39  9790.65 2.33 1.95 -51.1 -0.501 19.64 21.68 02a59666o0465c
59666.430399 -21.628  2.000    -8   16 o  0   0.98 170.42082  20.17479 10198.13  2538.49 2.92 2.52 -59.4 -0.518 19.36 20.78 01a59666o0177o
59666.433045 -21.355  1.123   -10   12 c  0   1.45 170.42082  20.17479 10365.05  9936.46 2.70 2.61 -21.7 -0.399 19.67 21.69 02a59666o0477c
59666.433590  22.583  5.222     3   18 o  0   1.21 170.42082  20.17479 10219.34  2577.32 2.93 2.54 -58.2 -0.518 19.34 20.76 01a59666o0184o
59666.440437  23.583 13.000     1   17 o  0   0.87 170.42082  20.17479 10161.28  2503.02 2.97 2.55 -62.0 -0.520 19.32 20.74 01a59666o0199o
59666.443180  22.103  2.182     5   11 c  0   1.58 170.42082  20.17479 10383.38  9822.04 2.69 2.59   1.3 -0.394 19.68 21.71 02a59666o0499c
59666.452793 -20.311  0.632   -27   17 o  0   1.00 170.42082  20.17479 10146.49  2621.90 2.77 2.41 -58.1 -0.534 19.38 20.67 01a59666o0226o
59666.453249 -21.932  2.794    -6   17 o  0   1.49 170.42082  20.17479   237.69  2767.22 2.80 2.46 -47.9 -0.565 19.37 20.72 01a59666o0227o
59666.456931 -22.050  3.031    -6   17 o  0   1.32 170.42082  20.17479   259.15  2806.74 2.71 2.41 -53.8 -0.574 19.41 20.71 01a59666o0235o
59666.464235  20.298  0.514    28   14 o  0   1.96 170.42082  20.17479   200.35  2728.76 2.87 2.52 -46.9 -0.559 19.35 20.66 01a59666o0251o
59666.482081  21.792  2.579     7   18 o  0   1.11 170.42082  20.17479   191.20  2846.96 2.81 2.46 -50.5 -0.559 19.37 20.72 01a59666o0290o
59667.422706 -22.242 12.167    -5   56 o  0   1.48 170.42082  20.17479 10195.66  2541.05 2.91 2.72 -54.5 -0.479 17.78 19.10 01a59667o0459o
59667.424072  20.460  2.963    24   70 o  0   1.03 170.42082  20.17479   230.42  2768.26 2.97 2.77 -45.5 -0.524 17.71 19.06 01a59667o0462o
59667.425893 -22.418  8.667    -4   34 o  0   1.18 170.42082  20.17479 10214.27  2579.83 2.98 2.71 -58.7 -0.490 18.46 19.78 01a59667o0466o
59667.431381 -20.674  1.809   -20   35 o  0   0.98 170.42082  20.17479 10156.71  2504.68 2.91 2.68 -55.6 -0.500 18.45 19.79 01a59667o0478o
59667.436513  19.496  0.503    58   29 o  0   1.25 170.42082  20.17479   253.01  2807.36 2.76 2.49 -53.0 -0.566 18.63 19.97 01a59667o0489o
59667.439702 -18.594  0.425  -133   56 o  0   1.04 170.42082  20.17479   192.27  2729.85 2.88 2.60 -50.6 -0.559 17.95 19.32 01a59667o0496o
59667.441547  18.351  0.892   166  148 o  0   1.10 170.42082  20.17479 10140.92  2623.29 2.87 2.64 -59.1 -0.475 16.77 18.33 01a59667o0500o
59667.447479  19.591  2.158    53  114 o  0   1.05 170.42082  20.17479   177.31  2847.69 2.70 2.48 -50.4 -0.578 17.10 18.44 01a59667o0513o
59668.335047 -18.861  0.588  -104   61 c  0   1.49 170.42082  20.17479 10264.09   712.51 2.44 2.02 -58.1 -0.362 17.64 19.57 02a59668o0263c
59668.335504 -19.590  0.954   -53   50 c  0   1.84 170.42082  20.17479   264.69   691.08 2.45 2.34 -75.3 -0.419 17.58 19.50 02a59668o0264c
59668.338316  18.636  1.194   128  152 c  0   1.78 170.42082  20.17479 10282.87   752.72 2.49 2.09 -61.0 -0.358 16.81 18.69 02a59668o0270c
59668.338773  18.814  0.594   108   64 c  0   1.05 170.42082  20.17479   286.09   732.13 2.47 2.32 -79.3 -0.415 17.22 19.08 02a59668o0271c
59668.345192  20.821  1.474    17   25 c  0   0.86 170.42082  20.17479 10226.74   676.05 2.48 2.09 -60.8 -0.435 19.25 21.28 02a59668o0285c
59668.345647 -20.731  0.848   -18   16 c  0   1.21 170.42082  20.17479   227.39   651.78 2.51 2.31 -72.8 -0.433 19.24 21.27 02a59668o0286c
59668.351593  22.529  5.435     4   19 c  0   1.11 170.42082  20.17479 10206.37   795.38 2.43 2.05 -57.5 -0.421 19.38 21.39 02a59668o0299c
59668.353421 -21.331  1.298   -11   14 c  0   1.88 170.42082  20.17479   209.41   770.57 2.39 2.26 -70.4 -0.442 19.29 21.29 02a59668o0303c
59669.401662  20.841  0.767    17   13 c  0   1.47 170.42082  20.17479   321.78  9867.37 2.32 2.05 -51.9 -0.506 19.67 21.70 02a59669o0408c
59669.405804  21.919  2.059     6   13 c  0   1.86 170.42082  20.17479   302.41  9825.81 2.28 1.99 -52.3 -0.498 19.68 21.68 02a59669o0417c
59669.412266  21.006  0.920    14   13 c  0   1.86 170.42082  20.17479   359.15  9904.96 2.32 2.03 -49.2 -0.515 19.61 21.69 02a59669o0431c
59669.415481  20.934  0.708    15   11 c  0   1.49 170.42082  20.17479 10321.37  9893.22 2.71 2.55  17.1 -0.397 19.64 21.71 02a59669o0438c
59669.418696  22.619  3.350     3   11 c  0   1.55 170.42082  20.17479 10301.18  9853.48 2.67 2.62  -0.2 -0.412 19.66 21.70 02a59669o0445c
59669.422807  21.252  1.152    12   13 c  0   1.33 170.42082  20.17479   380.09  9786.07 2.27 2.01 -51.9 -0.500 19.64 21.67 02a59669o0454c
59669.424183 -22.121  2.250    -5   12 c  0   1.72 170.42082  20.17479 10359.62  9933.85 2.67 2.59 -11.7 -0.405 19.64 21.71 02a59669o0457c
59669.434365 -22.157  2.548    -5   13 c  0   1.88 170.42082  20.17479 10378.08  9818.06 2.67 2.62 -29.4 -0.401 19.64 21.69 02a59669o0479c
59670.304950  20.555  0.932    22   20 o  0   1.22 170.42082  20.17479   324.72  8009.81 2.92 2.43 -51.9 -0.447 19.07 20.78 01a59670o0203o
59670.306775 -22.087  3.591    -5   19 o  0   1.41 170.42082  20.17479   305.63  7971.39 2.99 2.47 -50.1 -0.444 19.09 20.79 01a59670o0207o
59670.312266  21.048  0.896    14   12 o  0   2.14 170.42082  20.17479   365.70  8047.45 2.97 2.60 -49.8 -0.440 19.35 20.89 01a59670o0219o
59670.322309  22.299  3.148     4   14 o  0   1.24 170.42082  20.17479   384.64  7928.57 2.86 2.40 -51.9 -0.454 19.41 20.84 01a59670o0241o
59670.326973 -20.762  0.950   -18   17 o  0   0.87 170.42082  20.17479 10288.68  7849.84 3.05 2.82 -76.9 -0.400 19.26 20.86 01a59670o0251o
59670.329780 -22.878  6.000    -3   15 o  0   1.12 170.42082  20.17479 10268.30  7809.44 3.10 2.88 -72.5 -0.391 19.37 20.84 01a59670o0257o
59670.335251  20.768  0.898    18   16 o  0   0.98 170.42082  20.17479 10328.95  7886.17 3.11 2.94 -66.1 -0.387 19.32 20.85 01a59670o0269o
59670.346191 -21.361  1.648   -10   17 o  0   1.14 170.42082  20.17479 10346.08  7765.54 3.05 2.84 -86.9 -0.396 19.40 20.87 01a59670o0293o
59670.390602  21.362  1.362    10   14 c  0   1.54 170.42082  20.17479   332.64  9872.11 3.02 2.36 -52.0 -0.437 19.47 21.63 02a59670o0134c
59670.393806 -21.290  1.339   -11   15 c  0   1.23 170.42082  20.17479   313.68  9834.05 3.02 2.38 -55.4 -0.479 19.51 21.68 02a59670o0141c
59670.394263  23.153  6.800     2   14 c  0   1.47 170.42082  20.17479 10333.78  9896.82 3.01 2.91 -69.6 -0.378 19.52 21.68 02a59670o0142c
59670.400680  21.090  1.175    13   16 c  0   0.96 170.42082  20.17479   369.77  9909.02 2.62 2.06 -56.3 -0.459 19.63 21.69 02a59670o0156c
59670.404801  22.884  5.143     2   13 c  0   1.23 170.42082  20.17479 10313.05  9857.18 2.85 2.78 -37.6 -0.388 19.54 21.64 02a59670o0165c
59670.408059  23.860 11.833     1   12 c  0   1.51 170.42082  20.17479 10371.99  9938.12 2.79 2.76 -19.2 -0.377 19.63 21.67 02a59670o0172c
59670.411280  20.809  0.886    17   15 c  0   1.11 170.42082  20.17479   391.51  9792.14 2.72 2.18 -51.6 -0.451 19.61 21.68 02a59670o0179c
59670.414122 -21.590  1.596    -8   13 c  0   1.37 170.42082  20.17479 10389.46  9820.05 2.82 2.79   5.3 -0.376 19.60 21.73 02a59670o0185c
59671.399631  21.310  1.611    11   18 o  0   1.00 170.42082  20.17479   222.44  2768.37 2.93 2.68 -45.3 -0.539 19.38 20.90 01a59671o0403o
59671.400084 -20.004  0.476   -36   17 o  0   1.06 170.42082  20.17479 10189.16  2541.60 3.13 2.77 -56.1 -0.487 19.34 20.89 01a59671o0404o
59671.402581  20.995  1.056    14   15 o  0   1.22 170.42082  20.17479   243.43  2807.50 2.99 2.70 -52.7 -0.536 19.35 20.89 01a59671o0409o
59671.403035 -21.699  2.194    -8   17 o  0   1.05 170.42082  20.17479 10209.18  2579.59 3.11 2.76 -57.6 -0.495 19.34 20.90 01a59671o0410o
59671.435083 -22.790  5.786    -3   16 o  0   1.34 170.42082  20.17479   190.84  2731.29 2.86 2.57 -50.3 -0.551 19.33 20.89 01a59671o0476o
59671.435540 -20.043  0.487   -35   17 o  0   0.95 170.42082  20.17479 10157.22  2507.29 2.86 2.56 -61.7 -0.516 19.21 20.95 01a59671o0477o
59671.461338  21.364  1.630    10   17 o  0   1.20 170.42082  20.17479   179.52  2849.57 2.87 2.56 -50.2 -0.563 19.37 20.78 01a59671o0531o
59671.461791 -20.295  0.607   -28   17 o  0   1.01 170.42082  20.17479 10144.41  2629.15 2.86 2.52 -58.2 -0.521 19.35 20.75 01a59671o0532o
59672.395779 -20.260  0.457   -29   13 o  0   1.24 170.42082  20.17479  5380.08  8999.25 2.73 2.68 -56.7 -0.472 19.38 20.77 01a59672o0388o
59672.419298  21.427  1.566    10   15 o  0   1.19 170.42082  20.17479  5406.63  9039.92 2.79 2.77 -45.1 -0.457 19.29 20.66 01a59672o0437o
59672.422501 -23.942 20.200    -1   19 o  0   0.71 170.42082  20.17479  5345.31  8963.06 2.86 2.82 -37.1 -0.456 19.29 20.64 01a59672o0444o
59672.428017  22.011  2.800     6   16 o  0   1.16 170.42082  20.17479  5329.03  9080.86 2.85 2.81 -64.4 -0.457 19.29 20.64 01a59672o0456o
59673.422901 -21.143  2.913   -13   37 c  0   1.04 170.42082  20.17479 10324.93  9896.11 2.70 2.57  17.5 -0.411 18.27 20.18 02a59673o0446c
59673.423876  19.874  1.685    41   69 c  0   0.80 170.42082  20.17479   307.93  9829.56 2.32 2.08 -40.8 -0.403 17.34 19.18 02a59673o0448c
59673.426161 -19.445  0.493   -60   30 c  0   1.29 170.42082  20.17479 10305.09  9856.69 2.74 2.58  16.3 -0.398 18.46 20.41 02a59673o0453c
59673.429935  22.886 16.000     2   41 c  0   1.72 170.42082  20.17479   367.31  9907.80 2.53 2.21 -48.0 -0.438 18.05 20.00 02a59673o0460c
59673.431500  22.056  6.364     6   35 c  0   1.00 170.42082  20.17479 10366.47  9937.92 2.85 2.69  20.3 -0.398 18.37 20.40 02a59673o0463c
59673.464598  19.298  1.398    69   97 c  0   1.11 170.42082  20.17479   378.55  9790.87 2.38 2.25 -42.1 -0.478 17.49 19.34 02a59673o0533c
59673.466193  22.614 17.200     3   56 c  0   1.28 170.42082  20.17479 10378.02  9825.25 2.84 2.63  14.5 -0.408 18.06 19.97 02a59673o0536c
59676.380871  20.956  0.748    15   11 c  0   1.75 170.42082  20.17479   257.27  5968.63 2.32 2.28   8.0 -0.406 19.51 21.51 02a59676o0295c
59676.384989  21.612  1.569     8   13 c  0   1.29 170.42082  20.17479   237.97  5930.54 2.37 2.30   8.1 -0.395 19.54 21.52 02a59676o0304c
59676.391391  20.746  0.671    18   12 c  0   1.44 170.42082  20.17479   295.36  6006.36 2.32 2.28  -4.2 -0.413 19.53 21.55 02a59676o0318c
59676.397845  20.976  0.867    15   13 c  0   1.49 170.42082  20.17479 10206.10  5989.66 2.76 2.50  30.8 -0.411 19.59 21.60 02a59676o0332c
59676.401079  20.783  0.780    18   14 c  0   1.16 170.42082  20.17479 10186.16  5950.39 2.77 2.51  31.0 -0.406 19.58 21.63 02a59676o0339c
59676.402907  21.339  1.000    11   11 c  0   2.21 170.42082  20.17479   315.62  5889.04 2.27 2.23 -10.2 -0.411 19.58 21.60 02a59676o0343c
59676.406574  23.739 11.714     1   14 c  0   0.97 170.42082  20.17479 10244.02  6029.39 2.78 2.53  26.1 -0.408 19.62 21.66 02a59676o0351c
59676.421206  21.046  0.869    14   12 c  0   1.56 170.42082  20.17479 10263.97  5914.01 2.72 2.51  32.3 -0.420 19.64 21.71 02a59676o0383c
59677.314422  22.438  3.880     4   15 c  0   1.29 170.42082  20.17479 10338.13  4616.63 2.52 2.44   5.0 -0.443 19.33 21.12 02a59677o0207c
59677.316249  20.892  1.000    16   16 c  0   1.31 170.42082  20.17479 10358.08  4655.82 2.50 2.42  10.7 -0.430 19.30 21.12 02a59677o0211c
59677.319450  20.172  0.505    31   16 c  0   1.14 170.42082  20.17479 10300.23  4579.60 2.47 2.39  11.5 -0.433 19.34 21.12 02a59677o0218c
59677.321814   0.000 20.964     0   15 c  0   0.96 170.42082  20.17479   390.63  4598.35 2.30 2.24 -53.4 -0.411 19.32 21.13 02a59677o0223c
59677.324589 -21.809  2.154    -7   15 c  0   1.22 170.42082  20.17479   410.92  4637.08 2.33 2.32 -26.0 -0.412 19.34 21.13 02a59677o0229c
