#expname,ra,dec,mag,dm,snr,filter,zp,mjd,x,y,peakval,skyval,peakfit,dpeak,skyfit,flux,dflux,chin,major,minor,snrdet,snrlimit,apfit,uJy,duJy,mag5sig,texp
01a59509o0973o,170.420820357143,20.1747992857143,>19.1,0.0,3.0,o,22.161,59509.64139145,3298.95,1663.16,140.0,181.1,20.6,22.5,177.7,-1201.1,1717.6,0.93,2.79,2.68,1.0,3.0,-0.4827,39.73424478545808,43.399053770524596,18.2,30.0
02a59511o0914o,170.420820357143,20.1747992857143,>18.16,0.0,3.0,o,21.226,59511.61843625,8009.81,2287.51,176.0,198.0,-8.6,36.7,200.2,1113.9,2135.1,1.01,2.27,2.02,1.0,3.0,-0.4397,-23.13313131732292,98.71929294718038,17.2,30.0
02a59511o0926o,170.420820357143,20.1747992857143,>18.22,0.0,3.0,o,21.232,59511.62393175,8027.57,2326.12,86.0,181.7,-25.3,32.9,185.8,843.6,2122.2,1.36,2.34,2.08,1.0,3.0,-0.4217,-70.65753117938405,91.88271841113577,17.19,30.0
02a59511o0964o,170.420820357143,20.1747992857143,>17.5,0.0,3.0,o,20.964,59511.64159825,7973.06,2249.2,179.0,173.1,-13.2,37.1,175.4,-1330.3,2782.9,1.16,2.85,2.29,1.0,3.0,-0.3987,-61.94596443243836,174.10570306389874,16.41,30.0
02a59511o0979o,170.420820357143,20.1747992857143,>16.48,0.0,3.0,o,20.974,59511.64848245,7952.47,2365.18,538.0,272.1,57.1,95.4,251.6,-10644.0,5863.2,1.3,2.87,2.29,1.0,3.0,-0.3987,267.36972699075756,446.7087908041729,15.39,30.0
01a59525o0914o,170.420820357143,20.1747992857143,>19.87,0.0,3.0,o,22.172,59525.61763125,6531.18,10040.8,170.0,179.7,-11.2,10.6,180.4,-90.7,856.2,0.97,2.89,2.73,1.0,3.0,-0.4677,-22.25549497822706,21.06323631867918,18.96,30.0
01a59525o0923o,170.420820357143,20.1747992857143,>19.82,0.0,3.0,o,22.174,59525.62178425,6514.52,10000.9,199.0,179.6,-13.9,10.3,180.6,345.4,746.4,0.99,2.99,2.84,1.0,3.0,-0.4557,-29.346956877701853,21.746306175563245,18.93,30.0
01a59525o0945o,170.420820357143,20.1747992857143,>19.9,0.0,3.0,o,22.183,59525.63200695,6578.49,10077.3,185.0,180.2,-5.7,10.0,179.1,-275.8,785.1,1.21,2.92,2.81,1.0,3.0,-0.4677,-11.66065033070292,20.45728128193495,18.97,30.0
01a59525o0959o,170.420820357143,20.1747992857143,>19.436678399987734,0.0,1.29,o,22.19,59525.63853765,6597.64,9956.48,193.0,179.6,14.1,10.9,177.8,-1436.8,743.5,1.05,2.8,2.68,1.0,3.0,-0.4737,26.355465015600743,20.374082884400572,19.01,30.0
02a59527o0892c,170.420820357143,20.1747992857143,>19.5,0.0,3.0,c,21.071,59527.61013145,2173.89,621.29,184.0,181.9,-12.6,6.3,182.9,81.4,412.6,1.11,2.8,2.4,1.0,3.0,-0.4087,-55.67991497887066,27.83995748943533,18.5,30.0
02a59527o0900c,170.420820357143,20.1747992857143,>19.32,0.0,3.0,c,20.802,59527.61380625,2193.28,660.73,195.0,182.2,-1.6,5.9,181.9,36.8,356.3,1.19,2.78,2.39,1.0,3.0,-0.4097,-8.964404084435577,33.056240061356185,18.2,30.0
02a59527o0917c,170.420820357143,20.1747992857143,>19.323839990004057,0.0,1.61,c,21.308,59527.62162595,2133.57,579.72,173.0,182.7,10.3,6.4,181.9,627.7,394.5,1.27,2.71,2.46,1.0,3.0,-0.4067,36.23267245404059,22.513505214161142,18.69,30.0
02a59527o0955c,170.420820357143,20.1747992857143,>19.88,0.0,3.0,c,21.614,59527.63968085,2114.41,695.57,179.0,184.0,2.6,7.5,182.3,-315.9,495.7,1.5,2.77,2.38,1.0,3.0,-0.3957,6.754431775660599,19.48393781440557,18.88,30.0
02a59535o0863o,170.420820357143,20.1747992857143,>16.78,0.0,3.0,o,20.317,59535.58171455,7212.12,6949.24,29.0,179.6,-32.2,63.5,197.0,7538.7,3388.7,1.5,2.18,1.88,1.0,3.0,-0.4397,-178.82529899054833,352.65237533850365,16.13,30.0
02a59535o0871o,170.420820357143,20.1747992857143,>17.033286079453568,0.0,1.21,o,20.636,59535.58540815,7231.56,6987.9,314.0,173.3,50.9,42.1,174.9,3538.1,2548.0,1.22,2.18,1.97,1.0,3.0,-0.4567,224.2844929096382,185.50839197437654,16.66,30.0
02a59535o0883o,170.420820357143,20.1747992857143,>16.59,0.0,3.0,o,20.083,59535.59092905,7172.82,6910.16,212.0,182.1,-8.3,62.0,172.9,-3434.3,3460.9,1.55,2.15,1.87,1.0,3.0,-0.4517,-56.71747706588975,423.6727202512246,15.98,30.0
02a59535o0907o,170.420820357143,20.1747992857143,>18.18,0.0,3.0,o,20.939,59535.60193115,7151.58,7026.78,191.0,176.6,-53.7,31.7,179.5,-1750.1,1926.0,0.93,2.15,1.87,1.0,3.0,-0.4357,-164.36642051887685,97.02822216849901,17.21,30.0
02a59539o0962o,170.420820357143,20.1747992857143,>18.238748583970047,0.0,2.66,o,21.685,59539.62677205,6012.08,451.94,328.0,195.3,96.5,36.3,165.1,-9196.1,2397.6,0.97,2.24,2.04,1.0,3.0,-0.3937,162.46665703568974,61.11440052223354,17.89,30.0
02a59539o0971o,170.420820357143,20.1747992857143,>18.295736584595442,0.0,1.74,o,21.665,59539.63089555,6031.65,491.84,136.0,185.4,59.7,34.4,187.3,5515.4,1717.7,0.96,2.18,1.95,1.0,3.0,-0.4567,100.93090825167017,58.157843280694365,17.8,30.0
02a59539o0986o,170.420820357143,20.1747992857143,>19.18,0.0,3.0,o,22.02,59539.63828945,5975.57,411.65,203.0,170.7,0.3,35.0,176.6,4303.3,1970.4,1.04,2.1,1.86,1.0,3.0,-0.4527,0.3348206529102764,39.06240950619891,18.65,30.0
02a59539o1009o,170.420820357143,20.1747992857143,>19.55,0.0,3.0,o,22.024,59539.64904495,5958.41,532.56,183.0,195.6,-13.1,26.4,183.1,-3547.8,1489.1,0.64,2.04,1.81,1.0,3.0,-0.4537,-13.782842177639361,27.77610942669306,18.71,30.0
01a59541o0847o,170.420820357143,20.1747992857143,>19.48,0.0,3.0,o,22.175,59541.58209335,8351.84,7983.2,222.0,184.7,-10.3,16.3,188.3,1646.5,1094.4,0.95,2.76,2.66,1.0,3.0,-0.4837,-19.274658346040987,30.502614664123115,18.75,30.0
01a59541o0856o,170.420820357143,20.1747992857143,>19.53,0.0,3.0,o,22.179,59541.58623675,8333.93,7942.96,163.0,182.8,-23.0,14.9,186.3,1904.8,997.6,1.42,2.82,2.73,1.0,3.0,-0.4707,-44.43225313762121,28.784372684806787,18.75,30.0
01a59541o0881o,170.420820357143,20.1747992857143,>19.47,0.0,3.0,o,22.186,59541.59971215,8398.44,8016.35,158.0,181.9,1.5,13.3,183.5,190.6,1104.5,1.05,3.1,2.95,1.0,3.0,-0.4467,3.3452895519902155,29.661567360979912,18.66,30.0
01a59541o0897o,170.420820357143,20.1747992857143,>19.15002557784324,0.0,1.5,o,22.192,59541.60708635,8418.01,7898.75,219.0,181.2,20.9,13.9,181.4,400.8,1054.6,0.93,2.83,2.71,1.0,3.0,-0.4687,39.669868220334,26.383309486250848,18.84,30.0
02a59543o0803o,170.420820357143,20.1747992857143,19.28,0.31,3.01,o,22.104,59543.55882915,6004.71,452.06,254.0,182.8,65.1,21.6,170.4,-3672.1,1096.1,1.13,2.19,1.88,1.0,3.0,-0.4457,70.42740686100424,23.36761886632399,18.9,30.0
02a59543o0812o,170.420820357143,20.1747992857143,>19.61,0.0,3.0,o,22.108,59543.56294635,6023.39,491.01,180.0,177.2,15.1,24.1,171.5,-430.9,1255.1,0.8,2.19,1.89,1.0,3.0,-0.4437,16.332084249885654,26.06643910081089,18.87,30.0
02a59543o0825o,170.420820357143,20.1747992857143,>19.76,0.0,3.0,o,22.113,59543.56890645,5965.97,412.58,191.0,182.8,11.8,21.7,183.8,2523.0,1308.9,0.92,2.16,1.86,1.0,3.0,-0.4457,12.353995760207502,22.718788813262947,18.92,30.0
02a59543o0873o,170.420820357143,20.1747992857143,>19.79,0.0,3.0,o,22.13,59543.59432655,5947.5,530.45,267.0,191.3,3.7,20.8,185.8,-1371.7,1243.2,1.12,2.19,1.89,1.0,3.0,-0.4447,3.925241559135993,22.06622281892666,18.98,30.0
01a59557o0786o,170.420820357143,20.1747992857143,>19.41,0.0,3.0,o,21.57,59557.58359385,4411.46,6260.24,171.0,179.9,-11.0,6.4,182.0,975.7,617.1,1.19,3.47,3.29,1.0,3.0,-0.4107,-52.248858076964595,30.399335608415765,18.46,30.0
01a59557o0793o,170.420820357143,20.1747992857143,>19.54,0.0,3.0,o,21.646,59557.58681605,4394.0,6221.44,185.0,181.2,-3.6,7.2,179.9,-660.9,551.1,0.96,3.19,3.03,1.0,3.0,-0.4367,-13.825936490172843,27.651872980345686,18.63,30.0
01a59557o0820o,170.420820357143,20.1747992857143,>20.06,0.0,3.0,o,21.999,59557.59960255,4457.12,6293.06,182.0,181.7,5.7,6.0,179.5,-1078.5,505.0,1.38,3.24,3.08,1.0,3.0,-0.4297,16.222931247660544,17.076769734379518,19.04,30.0
01a59557o0831o,170.420820357143,20.1747992857143,>19.7,0.0,3.0,o,21.711,59557.60476005,4479.04,6178.86,176.0,181.1,4.8,6.6,180.6,-119.4,522.5,1.45,3.17,3.04,1.0,3.0,-0.4327,17.247765086485924,23.71567699391814,18.7,30.0
01a59561o0870o,170.420820357143,20.1747992857143,>20.21,0.0,3.0,o,22.087,59561.60305475,427.23,9971.05,164.0,182.3,5.1,7.3,181.4,1402.6,479.0,1.31,2.87,2.7,1.0,3.0,-0.4637,10.724438974090566,15.350667551149243,19.24,30.0
01a59561o0874o,170.420820357143,20.1747992857143,>20.11,0.0,3.0,o,21.822,59561.60494355,408.79,9932.76,196.0,182.2,-4.7,6.5,183.2,817.1,510.0,1.69,2.85,2.61,1.0,3.0,-0.4867,-12.369210218839866,17.106354557970025,19.08,30.0
01a59561o0882o,170.420820357143,20.1747992857143,>20.2,0.0,3.0,o,22.202,59561.60871335,10419.2,9817.68,189.0,181.0,-3.1,8.4,180.7,354.1,715.9,1.3,2.84,2.66,1.0,3.0,-0.4737,-5.769264042228407,15.63284450152213,19.33,30.0
01a59561o0885o,170.420820357143,20.1747992857143,>20.15,0.0,3.0,o,22.215,59561.61009375,470.83,10009.1,179.0,182.3,-7.4,8.2,182.9,998.8,614.0,1.16,2.94,2.78,1.0,3.0,-0.4567,-14.493810918019303,16.060709395643013,19.31,30.0
01a59561o0890o,170.420820357143,20.1747992857143,>20.15,0.0,3.0,o,22.209,59561.61239875,10400.7,9777.65,192.0,180.7,4.6,8.3,179.3,124.7,637.9,1.1,2.92,2.74,1.0,3.0,-0.4647,8.934083172085899,16.120193549633257,19.3,30.0
01a59561o0908o,170.420820357143,20.1747992857143,>20.14,0.0,3.0,o,22.102,59561.62217675,10466.1,9854.23,185.0,179.2,4.5,7.1,177.4,312.0,582.6,1.15,3.02,2.84,1.0,3.0,-0.4527,10.225782286041781,16.134012051310368,19.21,30.0
01a59561o0912o,170.420820357143,20.1747992857143,>20.15,0.0,3.0,o,22.216,59561.62402065,495.76,9889.7,182.0,180.5,-1.5,8.0,180.2,1650.1,752.1,1.0,2.99,2.81,1.0,3.0,-0.4557,-3.0145848522509815,16.077785878671904,19.33,30.0
01a59561o0921o,170.420820357143,20.1747992857143,>20.1,0.0,3.0,o,22.213,59561.62816945,10485.1,9735.09,167.0,175.5,-3.8,8.5,172.2,-694.4,810.1,0.98,2.96,2.78,1.0,3.0,-0.4577,-7.514132499547583,16.807927959514334,19.35,30.0
01a59565o0646o,170.420820357143,20.1747992857143,>19.68,0.0,3.0,o,22.19,59565.51232075,390.49,9980.99,266.0,184.1,9.8,15.1,187.2,2737.0,1126.1,1.32,2.68,2.49,1.0,3.0,-0.5117,16.87015069865936,25.993803627526155,18.79,30.0
01a59565o0653o,170.420820357143,20.1747992857143,>19.62,0.0,3.0,o,22.192,59565.51555975,371.57,9938.99,196.0,184.3,10.0,15.5,186.1,2509.6,1186.5,1.13,2.73,2.52,1.0,3.0,-0.5007,17.535652602039022,27.18026153316048,18.82,30.0
01a59565o0661o,170.420820357143,20.1747992857143,>19.64,0.0,3.0,o,22.194,59565.51924325,431.96,10016.0,187.0,184.5,-17.3,15.4,190.1,2410.7,1314.1,0.95,2.72,2.52,1.0,3.0,-0.4997,-30.142154614452238,26.831744570090432,18.81,30.0
01a59565o0663o,170.420820357143,20.1747992857143,>19.71,0.0,3.0,o,22.183,59565.52016525,10381.0,9847.79,151.0,187.0,-21.0,14.4,187.1,-524.9,1194.1,1.15,2.73,2.49,1.0,3.0,-0.5097,-36.994744660842635,25.36782491029209,18.75,30.0
01a59565o0679o,170.420820357143,20.1747992857143,>19.7,0.0,3.0,o,22.189,59565.52790985,10366.5,9803.61,176.0,184.6,8.0,14.0,184.9,1873.1,1027.4,1.23,2.76,2.56,1.0,3.0,-0.4957,14.381287870492516,25.167253773361903,18.77,30.0
01a59565o0683o,170.420820357143,20.1747992857143,>19.163032994261318,0.0,1.03,o,22.201,59565.52975225,459.45,9899.56,231.0,181.7,15.4,14.9,181.4,-72.7,1171.2,1.06,2.74,2.56,1.0,3.0,-0.4907,27.056398963798667,26.17794445198702,18.82,30.0
01a59565o0689o,170.420820357143,20.1747992857143,>19.76,0.0,3.0,o,22.191,59565.53253255,10429.3,9881.63,115.0,187.3,-31.7,12.6,187.4,598.4,1097.5,1.37,2.86,2.6,1.0,3.0,-0.4927,-59.69767105169735,23.728411837583174,18.74,30.0
01a59565o0711o,170.420820357143,20.1747992857143,>19.77,0.0,3.0,o,22.2,59565.54269615,10451.8,9764.25,188.0,183.3,-3.2,13.0,184.8,3090.3,896.9,1.09,2.76,2.61,1.0,3.0,-0.4897,-5.773754490224785,23.45587761653819,18.83,30.0
02a59571o0320o,170.420820357143,20.1747992857143,>19.4,0.0,3.0,o,22.013,59571.59799395,317.28,2637.17,219.0,166.5,11.3,28.0,165.4,-650.3,1667.3,1.14,2.14,1.86,1.0,3.0,-0.4577,12.994629644383451,32.199082304666966,18.52,30.0
02a59571o0324o,170.420820357143,20.1747992857143,>19.37,0.0,3.0,o,22.007,59571.59994715,337.78,2674.37,159.0,166.6,-53.2,28.5,164.6,-1709.1,1846.5,1.0,2.14,1.86,1.0,3.0,-0.4647,-61.91517362712041,33.16884301452879,18.49,30.0
02a59571o0330o,170.420820357143,20.1747992857143,>19.39,0.0,3.0,o,22.017,59571.60271305,279.0,2595.46,164.0,181.3,10.1,26.6,184.9,586.5,1559.2,1.17,2.21,1.91,1.0,3.0,-0.4597,12.294355304577792,32.379193178392995,18.47,30.0
02a59571o0341o,170.420820357143,20.1747992857143,>19.44,0.0,3.0,o,22.016,59571.60775585,260.26,2712.76,176.0,178.1,-7.3,26.2,180.3,409.5,1298.8,0.98,2.17,1.89,1.0,3.0,-0.4547,-8.602073388694409,30.873194901889526,18.59,30.0
03a59581o0506o,170.420820357143,20.1747992857143,>18.689257520318876,0.0,2.07,o,20.78,59581.06991895,2383.25,8680.07,239.0,183.7,16.8,8.1,182.3,1783.2,582.0,1.46,2.76,2.07,1.0,3.0,-0.4317,84.28444948891774,40.63714528929963,18.1,30.0
03a59581o0514o,170.420820357143,20.1747992857143,>19.8,0.0,3.0,o,21.592,59581.07371755,2366.9,8661.82,189.0,181.1,-16.3,8.8,181.3,1235.4,556.3,1.07,2.86,2.07,1.0,3.0,-0.4307,-40.07584869477843,21.636041013131912,18.91,30.0
03a59581o0528o,170.420820357143,20.1747992857143,>19.93,0.0,3.0,o,21.691,59581.08035195,2427.41,8770.67,167.0,181.5,-20.7,9.1,183.2,-198.6,609.3,1.01,2.69,2.07,1.0,3.0,-0.4327,-43.77757655821248,19.245214815446065,19.03,30.0
03a59581o0551o,170.420820357143,20.1747992857143,>18.2,0.0,3.0,o,20.09,59581.09117725,2465.86,8703.41,173.0,178.6,-20.6,10.0,179.8,-437.0,760.9,0.85,2.72,2.09,1.0,3.0,-0.4247,-192.90396564560547,93.64270176971138,17.28,30.0
02a59587o0730c,170.420820357143,20.1747992857143,>20.56,0.0,3.0,c,22.106,59587.53244225,6104.07,2398.14,189.0,181.8,-2.2,7.0,182.1,-71.8,384.7,1.12,2.54,2.33,1.0,3.0,-0.4177,-3.327906099878406,10.588792135976744,19.64,30.0
02a59587o0734c,170.420820357143,20.1747992857143,>20.132046884880936,0.0,2.5,c,22.105,59587.53427215,6122.78,2436.99,215.0,181.1,18.0,7.2,181.6,764.6,451.3,1.11,2.52,2.3,1.0,3.0,-0.4177,26.690679306061696,10.67627172242468,19.66,30.0
02a59587o0740c,170.420820357143,20.1747992857143,>20.53,0.0,3.0,c,22.107,59587.53702185,6065.91,2360.16,187.0,181.0,-6.6,7.2,179.8,-346.1,486.0,1.06,2.53,2.34,1.0,3.0,-0.4187,-9.987092203288261,10.895009676314467,19.64,30.0
02a59587o0751c,170.420820357143,20.1747992857143,>20.59,0.0,3.0,c,22.108,59587.54207625,6046.68,2477.47,181.0,182.2,0.5,6.7,182.2,802.2,420.6,1.25,2.56,2.35,1.0,3.0,-0.4197,0.7688410748687594,10.302470403241376,19.62,30.0
01a59589o0628o,170.420820357143,20.1747992857143,>20.19,0.0,3.0,o,22.207,59589.50347405,2720.01,10283.3,170.0,181.7,-9.1,7.4,181.5,-186.4,524.4,1.17,3.02,2.88,1.0,3.0,-0.4507,-19.00201113804946,15.452184881490773,19.42,30.0
01a59589o0633o,170.420820357143,20.1747992857143,>20.12,0.0,3.0,o,22.193,59589.50581175,2702.47,10243.8,173.0,181.7,-7.5,6.2,181.2,-532.6,457.9,1.41,3.37,3.23,1.0,3.0,-0.4367,-19.59983574843511,16.20253088537302,19.27,30.0
01a59589o0641o,170.420820357143,20.1747992857143,>20.14,0.0,3.0,o,22.2,59589.50972545,1935.39,74.65,189.0,179.0,-5.5,6.5,178.8,44.0,514.9,1.29,3.27,3.14,1.0,3.0,-0.4407,-13.520689378305502,15.978996537997414,19.31,30.0
01a59589o0644o,170.420820357143,20.1747992857143,>20.17,0.0,3.0,o,22.203,59589.51111255,2763.95,10318.5,192.0,180.9,2.0,6.6,182.6,914.4,481.6,1.15,3.2,3.07,1.0,3.0,-0.4377,4.678181796910611,15.437999929805013,19.36,30.0
01a59589o0646o,170.420820357143,20.1747992857143,>16.5,0.0,3.0,o,22.204,59589.51203415,1917.05,36.24,176.0,171.8,-5.0,188.5,179.7,3404.8,11777.2,0.0,3.26,3.12,1.0,3.0,-0.4367,-12.086510779220395,455.66145637660895,19.35,30.0
01a59589o0652o,170.420820357143,20.1747992857143,>20.22,0.0,3.0,o,22.205,59589.51479615,1978.87,114.58,194.0,180.4,-10.4,6.5,180.3,407.1,610.2,1.19,3.16,3.03,1.0,3.0,-0.4407,-23.731314545533976,14.832071590958735,19.38,30.0
01a59589o0668o,170.420820357143,20.1747992857143,>19.783640381209267,0.0,1.58,o,22.211,59589.52384215,2791.97,10200.8,195.0,181.7,10.9,6.9,178.2,-609.8,502.0,0.98,3.06,2.94,1.0,3.0,-0.4447,23.326737388210788,14.766466787032517,19.43,30.0
03a59590o0217o,170.420820357143,20.1747992857143,>19.692321266259906,0.0,1.13,o,21.905,59590.04700865,4243.15,6686.83,206.0,181.9,9.4,8.3,182.6,1977.3,549.1,1.33,2.81,2.21,1.0,3.0,-0.4297,18.15453762737432,16.030070458213498,19.26,30.0
03a59590o0223o,170.420820357143,20.1747992857143,>20.17,0.0,3.0,o,21.905,59590.04980575,4231.39,6660.5,182.0,180.4,-25.8,8.2,181.1,2559.8,532.4,1.37,2.76,2.18,1.0,3.0,-0.4327,-48.4109970117248,15.386440910703229,19.32,30.0
03a59590o0235o,170.420820357143,20.1747992857143,>19.70306787711222,0.0,1.31,o,21.906,59590.05541105,4293.62,6765.1,174.0,181.9,10.9,8.3,181.9,610.8,538.4,0.96,2.79,2.23,1.0,3.0,-0.4207,20.897498827820783,15.912774336780966,19.29,30.0
03a59590o0256o,170.420820357143,20.1747992857143,>20.17,0.0,3.0,o,21.908,59590.06520015,4329.62,6695.26,159.0,180.9,-29.0,7.8,177.9,-60.7,550.4,1.35,2.8,2.26,1.0,3.0,-0.4137,-56.08196391951538,15.084114433524832,19.3,30.0
02a59591o0621o,170.420820357143,20.1747992857143,>20.11,0.0,3.0,o,22.041,59591.49482725,6103.35,2397.51,207.0,180.7,2.1,13.4,181.4,-195.2,820.2,1.35,2.23,1.98,1.0,3.0,-0.4447,2.5795746080484405,16.460142737071003,19.18,30.0
02a59591o0626o,170.420820357143,20.1747992857143,>20.21,0.0,3.0,o,22.042,59591.49711345,6122.61,2437.27,163.0,182.6,-12.4,12.3,180.4,466.9,631.4,1.18,2.23,1.97,1.0,3.0,-0.4467,-15.16881028387729,15.04648116868473,19.22,30.0
02a59591o0642o,170.420820357143,20.1747992857143,>20.12,0.0,3.0,o,22.046,59591.50451715,6063.14,2359.69,204.0,182.2,5.9,13.5,183.4,632.1,746.8,1.09,2.23,1.96,1.0,3.0,-0.4457,7.1477884652906525,16.355109200241323,19.24,30.0
02a59591o0659o,170.420820357143,20.1747992857143,>20.22,0.0,3.0,o,22.047,59591.51235535,6044.34,2476.55,206.0,183.1,4.7,12.5,186.8,1347.4,746.9,1.42,2.21,1.95,1.0,3.0,-0.4477,5.61931642833929,14.944990500902364,19.28,30.0
02a59591o0699o,170.420820357143,20.1747992857143,>20.42,0.0,3.0,o,22.05,59591.53104645,6084.76,2418.62,197.0,182.2,-11.0,10.4,185.6,2173.6,563.6,1.25,2.21,1.95,1.0,3.0,-0.4427,-13.055043266605642,12.342949997518064,19.41,30.0
01a59593o0596o,170.420820357143,20.1747992857143,>19.73,0.0,3.0,o,22.205,59593.47333145,7426.23,1953.46,181.0,180.8,8.1,11.0,178.1,100.2,736.7,0.9,3.06,2.9,1.0,3.0,-0.4447,17.19345627607167,23.349138152689928,18.83,30.0
01a59593o0603o,170.420820357143,20.1747992857143,>19.69,0.0,3.0,o,22.203,59593.47656435,7407.32,1915.24,138.0,181.2,-14.2,10.8,178.4,-545.9,1008.1,1.13,3.16,2.96,1.0,3.0,-0.4527,-32.064604193453455,24.387163752767425,18.8,30.0
01a59593o0618o,170.420820357143,20.1747992857143,>19.79,0.0,3.0,o,22.205,59593.48350025,7469.22,1990.46,210.0,181.4,6.6,10.2,178.8,-321.2,900.2,0.98,3.11,2.92,1.0,3.0,-0.4567,14.495924597498833,22.402792559770923,18.87,30.0
01a59593o0668o,170.420820357143,20.1747992857143,>19.73,0.0,3.0,o,22.208,59593.50787655,7496.1,1872.24,171.0,179.3,-6.2,8.7,179.0,405.4,891.9,1.03,3.46,3.26,1.0,3.0,-0.4287,-16.437816713965532,23.06596861475808,18.83,30.0
04a59596o0282o,170.420820357143,20.1747992857143,>18.41,0.0,3.0,o,21.764,59596.21727727,771.18,1788.5,93.0,194.0,-21.1,25.4,204.6,4759.1,1654.6,1.03,3.12,2.76,1.0,3.0,-0.3467,-59.60804478168403,71.7556558035438,17.48,30.0
04a59596o0289o,170.420820357143,20.1747992857143,>18.59,0.0,3.0,o,21.827,59596.22051962,763.8,1749.08,107.0,198.4,-2.4,25.3,195.3,-2957.1,1954.5,0.97,3.01,2.59,1.0,3.0,-0.3327,-5.7178959307748825,60.27615293691854,17.64,30.0
04a59596o0301o,170.420820357143,20.1747992857143,>18.64,0.0,3.0,o,21.835,59596.22610999,849.59,1826.08,325.0,213.5,6.4,24.3,217.8,2981.5,2144.7,1.27,3.03,2.57,1.0,3.0,-0.3337,15.13263200703429,57.456712151708324,17.69,30.0
04a59596o0322o,170.420820357143,20.1747992857143,>18.66,0.0,3.0,o,21.856,59596.23581334,918.31,1709.57,182.0,191.8,-29.9,23.5,196.8,133.8,1759.1,1.03,3.2,2.53,1.0,3.0,-0.3197,-71.17056820165799,55.93673420531646,17.73,30.0
01a59597o0526o,170.420820357143,20.1747992857143,>18.67416028899197,0.0,1.21,o,22.196,59597.44181335,7423.64,1959.61,236.0,178.4,24.2,20.0,176.8,-1369.2,1406.1,1.16,2.94,2.8,1.0,3.0,-0.4807,49.66832028727988,41.048198584528826,18.25,30.0
01a59597o0533o,170.420820357143,20.1747992857143,>19.27,0.0,3.0,o,22.199,59597.44504545,7404.37,1923.53,120.0,177.0,-56.5,19.5,182.3,1723.3,1559.2,1.11,2.85,2.67,1.0,3.0,-0.4927,-108.08447427295842,37.30349112075556,18.27,30.0
01a59597o0539o,170.420820357143,20.1747992857143,>19.19,0.0,3.0,o,22.201,59597.44780805,7464.3,1997.09,186.0,179.4,-11.3,20.3,179.8,658.1,1434.3,1.07,2.89,2.74,1.0,3.0,-0.4837,-22.26822466856209,40.00397882936376,18.3,30.0
01a59597o0553o,170.420820357143,20.1747992857143,>19.3,0.0,3.0,o,22.206,59597.45429315,7485.49,1882.09,199.0,180.3,4.9,19.3,177.2,838.3,1420.2,0.83,2.81,2.68,1.0,3.0,-0.4857,9.15790089236347,36.07091575971734,18.33,30.0
03a59598o0425o,170.420820357143,20.1747992857143,>18.281105718453517,0.0,2.2,o,21.818,59597.98636535,9378.08,327.77,264.0,181.4,50.5,23.0,178.3,838.0,1835.0,0.93,3.32,2.41,1.0,3.0,-0.3697,128.82651239289362,58.67346108983274,17.72,30.0
03a59598o0431o,170.420820357143,20.1747992857143,>18.264800760242363,0.0,1.8,o,21.824,59597.98919485,9355.0,306.39,246.0,186.6,37.6,20.9,186.8,-712.1,1792.7,1.01,3.45,2.65,1.0,3.0,-0.3547,107.50076609326933,59.754415195460886,17.66,30.0
03a59598o0442o,170.420820357143,20.1747992857143,>18.69,0.0,3.0,o,21.833,59597.99435805,9412.81,413.75,100.0,191.0,-1.1,22.7,187.2,-1692.1,1801.3,0.97,3.2,2.5,1.0,3.0,-0.3827,-2.8005376615936073,57.792913561977166,17.75,30.0
03a59598o0463o,170.420820357143,20.1747992857143,>18.83,0.0,3.0,o,21.845,59598.00420165,9440.97,353.11,161.0,183.5,-5.5,21.1,182.6,-1185.6,1665.7,1.3,3.2,2.39,1.0,3.0,-0.3677,-13.057779001482736,50.094388532961034,17.84,30.0
03a59598o0491o,170.420820357143,20.1747992857143,None,None,None,o,21.876,59598.01729755,None,None,None,None,None,None,None,None,None,None,None,None,1.0,3.0,-0.4157,None,None,18.05,30.0
03a59598o0501o,170.420820357143,20.1747992857143,None,None,None,o,21.882,59598.02240875,None,None,None,None,None,None,None,None,None,None,None,None,1.0,3.0,-0.3827,None,None,18.07,30.0
02a59603o0636o,170.420820357143,20.1747992857143,>19.667531062492642,0.0,1.06,o,22.137,59603.56152745,1398.71,3719.58,208.0,181.8,11.1,10.5,180.6,1042.9,710.1,1.19,2.62,2.37,1.0,3.0,-0.4357,17.407297888400766,16.466362867406133,19.18,30.0
02a59603o0642o,170.420820357143,20.1747992857143,>20.17,0.0,3.0,o,22.138,59603.56439725,1379.66,3682.55,192.0,180.3,4.1,11.7,183.5,2383.9,845.4,0.91,2.42,2.16,1.0,3.0,-0.4347,5.402710777386407,15.417491730590477,19.26,30.0
02a59603o0653o,170.420820357143,20.1747992857143,>20.16,0.0,3.0,o,22.138,59603.56983105,1439.91,3760.95,154.0,181.1,-12.8,11.4,180.4,276.7,659.6,1.23,2.45,2.22,1.0,3.0,-0.4297,-17.469793591147962,15.559034917116156,19.22,30.0
02a59603o0725o,170.420820357143,20.1747992857143,>20.16,0.0,3.0,o,22.136,59603.60502105,1453.36,3643.62,184.0,182.0,2.1,11.2,178.7,-1569.8,755.8,1.2,2.47,2.24,1.0,3.0,-0.4317,2.9263280594208596,15.607082983577914,19.21,30.0
